example_id,model,mode,score,argmax_window,n_windows,n_tokens,latency_ms,prefix_tokens,output_room,device
63aaf43d396e065c,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0017886807909235358,0,1,101,13.55354196857661,28,482,mps
4753c47767009d0f,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.007541321683675051,0,1,112,14.388291980139911,30,480,mps
4753c47767009d0f,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.007541321683675051,0,1,112,14.402791974134743,30,480,mps
1b8b978f0c85feb1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.004611317999660969,0,1,99,13.626583036966622,25,485,mps
1b8b978f0c85feb1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.004611317999660969,0,1,99,13.439124915748835,25,485,mps
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.002963289385661483,0,1,66,11.104415985755622,35,475,mps
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.002963289385661483,0,1,66,11.128999991342425,35,475,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001686223316937685,0,1,135,16.61666703876108,38,472,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001686223316937685,0,1,135,16.563249984756112,38,472,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001212840317748487,0,1,79,11.87291694805026,31,479,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001212840317748487,0,1,79,11.479334090836346,31,479,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0016828809166327119,0,1,165,20.083958050236106,42,468,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0016828809166327119,0,1,165,20.110833924263716,42,468,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010197446681559086,0,1,98,13.53245903737843,37,473,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010197446681559086,0,1,98,13.427458005025983,37,473,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0018324587726965547,0,1,131,16.479625017382205,37,473,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0018324587726965547,0,1,131,16.331874998286366,37,473,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0017716620350256562,0,1,143,17.19729194883257,33,477,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0017716620350256562,0,1,143,17.388334032148123,33,477,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.003022551303729415,0,1,135,16.304208897054195,41,469,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.003022551303729415,0,1,135,16.605500015430152,41,469,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0037888234946876764,0,1,98,13.383874902501702,43,467,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0037888234946876764,0,1,98,13.758208020590246,43,467,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0029472678434103727,0,1,179,21.527625038288534,41,469,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0029472678434103727,0,1,179,21.966499974951148,41,469,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009125637589022517,0,1,110,14.17658303398639,30,480,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009125637589022517,0,1,110,14.017416979186237,30,480,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.02723410166800022,0,1,68,11.163290939293802,31,479,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.02723410166800022,0,1,68,11.029917048290372,31,479,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001859024865552783,0,1,104,13.900833087973297,27,483,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001859024865552783,0,1,104,13.872500043362379,27,483,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001740938052535057,0,1,95,12.81087496317923,38,472,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001740938052535057,0,1,95,12.583125033415854,38,472,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0011896251235157251,0,1,88,12.267999933101237,28,482,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0011896251235157251,0,1,88,12.345417053438723,28,482,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.006414464209228754,0,1,99,13.52533302269876,30,480,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.006414464209228754,0,1,99,13.43550009187311,30,480,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0031826875638216734,0,1,86,12.426708010025322,25,485,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0031826875638216734,0,1,86,12.246874975971878,25,485,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.007651758845895529,0,1,53,9.898917051032186,35,475,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.007651758845895529,0,1,53,9.842708008363843,35,475,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001597501803189516,0,1,173,20.685250055976212,38,472,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001597501803189516,0,1,173,20.67683299537748,38,472,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010303388116881251,0,1,117,14.745582942850888,31,479,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010303388116881251,0,1,117,14.68191691674292,31,479,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0015149308601394296,0,1,203,25.200125062838197,42,468,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0015149308601394296,0,1,203,25.30779200606048,42,468,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009458212880417705,0,1,136,16.85141702182591,37,473,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009458212880417705,0,1,136,17.02345791272819,37,473,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0022827740758657455,0,1,169,20.62895894050598,37,473,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0022827740758657455,0,1,169,20.7157910335809,37,473,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0013917171163484454,0,1,181,22.07541698589921,33,477,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0013917171163484454,0,1,181,22.119375062175095,33,477,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0017613423988223076,0,1,173,20.676041953265667,41,469,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0017613423988223076,0,1,173,20.929082995280623,41,469,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0020621211733669043,0,1,136,16.6077499743551,43,467,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0020621211733669043,0,1,136,16.598459100350738,43,467,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.00173201784491539,0,1,217,27.86045800894499,41,469,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.00173201784491539,0,1,217,27.70466695073992,41,469,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012331489706411958,0,1,148,18.098749918863177,30,480,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012331489706411958,0,1,148,17.54183298908174,30,480,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0013594552874565125,0,1,106,14.2800830071792,31,479,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0013594552874565125,0,1,106,13.958874973468482,31,479,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0016085950192064047,0,1,142,17.0320839388296,27,483,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0016085950192064047,0,1,142,16.81533397641033,27,483,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0016897571040317416,0,1,133,16.49470895063132,38,472,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0016897571040317416,0,1,133,16.26541605219245,38,472,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010553726460784674,0,1,126,15.948915970511734,28,482,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010553726460784674,0,1,126,15.334959025494754,28,482,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0032579125836491585,0,1,137,16.655041952617466,30,480,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0032579125836491585,0,1,137,16.617125016637146,30,480,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0014985421439632773,0,1,124,15.217958949506283,25,485,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0014985421439632773,0,1,124,15.094832982867956,25,485,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012123598717153072,0,1,91,13.213542057201266,35,475,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012123598717153072,0,1,91,12.85466703120619,35,475,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010589996818453074,0,1,148,17.818499938584864,38,472,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010589996818453074,0,1,148,17.558792023919523,38,472,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007903218502178788,0,1,92,12.828041915781796,31,479,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007903218502178788,0,1,92,12.532041990198195,31,479,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0011573843657970428,0,1,178,21.849040989764035,42,468,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0011573843657970428,0,1,178,21.487582940608263,42,468,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007000976474955678,0,1,111,14.359000022523105,37,473,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007000976474955678,0,1,111,14.211124973371625,37,473,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0011114124208688736,0,1,144,17.547165974974632,37,473,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0011114124208688736,0,1,144,17.357709002681077,37,473,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009969639359042048,0,1,156,18.625000026077032,33,477,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009969639359042048,0,1,156,18.469042028300464,33,477,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010921572102233768,0,1,148,17.83258398063481,41,469,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010921572102233768,0,1,148,17.82445900607854,41,469,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001031030435115099,0,1,111,14.152250019833446,43,467,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001031030435115099,0,1,111,13.940957956947386,43,467,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012261372758075595,0,1,192,22.86687504965812,41,469,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012261372758075595,0,1,192,22.837292053736746,41,469,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007676976383663714,0,1,123,15.330291003920138,30,480,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007676976383663714,0,1,123,14.971124939620495,30,480,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009933611145243049,0,1,81,12.370957992970943,31,479,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009933611145243049,0,1,81,12.15541607234627,31,479,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0010136121418327093,0,1,117,14.829250052571297,27,483,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0010136121418327093,0,1,117,14.49754205532372,27,483,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012177351163700223,0,1,108,13.990125036798418,38,472,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012177351163700223,0,1,108,13.719459064304829,38,472,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007742089219391346,0,1,101,13.778208987787366,28,482,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007742089219391346,0,1,101,13.47949996124953,28,482,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0014174687676131725,0,1,112,14.553625020198524,30,480,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0014174687676131725,0,1,112,14.53895797021687,30,480,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0008966227760538459,0,1,99,13.747707940638065,25,485,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0008966227760538459,0,1,99,13.676083064638078,25,485,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007382516050711274,0,1,66,11.168292025104165,35,475,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007382516050711274,0,1,66,10.988041060045362,35,475,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012807199964299798,0,1,149,17.910624970681965,38,472,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012807199964299798,0,1,149,17.845208989456296,38,472,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0011179109569638968,0,1,93,12.730416026897728,31,479,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0011179109569638968,0,1,93,13.034290983341634,31,479,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012972980039194226,0,1,179,21.569374948740005,42,468,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012972980039194226,0,1,179,21.656291908584535,42,468,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0007989590521901846,0,1,112,14.531333930790424,37,473,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0007989590521901846,0,1,112,14.427499962039292,37,473,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001305404002778232,0,1,145,17.656666925176978,37,473,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001305404002778232,0,1,145,17.58670900017023,37,473,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001189325819723308,0,1,157,18.510500085540116,33,477,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001189325819723308,0,1,157,18.564459052868187,33,477,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0014328585239127278,0,1,149,17.97254104167223,41,469,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0014328585239127278,0,1,149,17.689374973997474,41,469,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0017946604639291763,0,1,112,14.761125086806715,43,467,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0017946604639291763,0,1,112,14.528459054417908,43,467,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001637161709368229,0,1,193,23.994249990209937,41,469,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001637161709368229,0,1,193,24.009999935515225,41,469,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009815646335482597,0,1,124,15.172417042776942,30,480,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009815646335482597,0,1,124,15.257084043696523,30,480,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0023978555109351873,0,1,82,12.331792037002742,31,479,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0023978555109351873,0,1,82,12.141125043854117,31,479,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0013161014067009091,0,1,118,14.983042026869953,27,483,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0013161014067009091,0,1,118,15.185249969363213,27,483,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0015526801580563188,0,1,109,14.691957971081138,38,472,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0015526801580563188,0,1,109,14.383791945874691,38,472,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0009306903230026364,0,1,102,13.99541599676013,28,482,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0009306903230026364,0,1,102,14.064333983696997,28,482,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0020658359862864017,0,1,113,14.599084039218724,30,480,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0020658359862864017,0,1,113,14.545792015269399,30,480,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0012200705241411924,0,1,100,13.745374977588654,25,485,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0012200705241411924,0,1,100,13.5781659046188,25,485,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0013092684093862772,0,1,67,11.263374937698245,35,475,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0013092684093862772,0,1,67,10.938124964013696,35,475,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0013733035884797573,0,1,142,17.07312499638647,38,472,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0013733035884797573,0,1,142,16.97437500115484,38,472,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0008923303103074431,0,1,86,12.50516704749316,31,479,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0008923303103074431,0,1,86,12.439667014405131,31,479,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001692756894044578,0,1,172,20.695666084066033,42,468,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001692756894044578,0,1,172,20.83099994342774,42,468,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0008128444314934313,0,1,105,14.184625004418194,37,473,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0008128444314934313,0,1,105,14.103292021900415,37,473,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0015285551780834794,0,1,138,16.793124959804118,37,473,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0015285551780834794,0,1,138,16.685041948221624,37,473,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0014491321053355932,0,1,150,18.068459001369774,33,477,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0014491321053355932,0,1,150,18.199000041931868,33,477,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.0014643330359831452,0,1,142,17.109166947193444,41,469,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.0014643330359831452,0,1,142,17.063417006284,41,469,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-86M+ctx,truncate,0.001836815383285284,0,1,105,14.088416937738657,43,467,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-86M+ctx,chunk,0.001836815383285284,0,1,105,13.970957952551544,43,467,mps
