example_id,model,mode,score,argmax_window,n_windows,n_tokens,latency_ms,prefix_tokens,output_room,device
b2c873e66bd082fc,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002807500772178173,0,1,84,7.143749971874058,31,479,mps
b2c873e66bd082fc,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002807500772178173,0,1,84,7.178292027674615,31,479,mps
b876c9f735b96ba1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002955801086500287,0,1,118,7.5092080514878035,26,484,mps
b876c9f735b96ba1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002955801086500287,0,1,118,7.465792004950345,26,484,mps
f2f1bc26bc5e8322,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.003441629698500037,0,1,112,7.259167032316327,33,477,mps
f2f1bc26bc5e8322,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.003441629698500037,0,1,112,6.909458083100617,33,477,mps
63aaf43d396e065c,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017220645677298307,0,1,102,7.266624947078526,28,482,mps
63aaf43d396e065c,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017220645677298307,0,1,102,6.84129202272743,28,482,mps
4753c47767009d0f,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0025925079826265574,0,1,112,7.149709039367735,28,482,mps
4753c47767009d0f,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0025925079826265574,0,1,112,7.044291007332504,28,482,mps
1b8b978f0c85feb1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0035289712250232697,0,1,101,7.989250007085502,23,487,mps
1b8b978f0c85feb1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0035289712250232697,0,1,101,7.164207985624671,23,487,mps
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002551271812990308,0,1,66,7.091832929290831,33,477,mps
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002551271812990308,0,1,66,6.725457962602377,33,477,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.001679358072578907,0,1,136,8.326165960170329,37,473,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.001679358072578907,0,1,136,8.303291047923267,37,473,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0015848075272515416,0,1,73,7.084042066708207,25,485,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0015848075272515416,0,1,73,6.923541077412665,25,485,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002128337975591421,0,1,167,9.989917045459151,36,474,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002128337975591421,0,1,167,9.762457921169698,36,474,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.001640597707591951,0,1,92,7.6954999240115285,33,477,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.001640597707591951,0,1,92,7.345500052906573,33,477,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002569896401837468,0,1,125,7.701082970015705,31,479,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002569896401837468,0,1,125,7.541541941463947,31,479,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0014267178485170007,0,1,148,8.86837497819215,31,479,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0014267178485170007,0,1,148,8.5655830334872,31,479,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002096059499308467,0,1,131,8.156249998137355,37,473,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002096059499308467,0,1,131,7.8419160563498735,37,473,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0022131989244371653,0,1,104,7.0379170356318355,40,470,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0022131989244371653,0,1,104,7.123625022359192,40,470,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019021191401407123,0,1,183,10.605958057567477,38,472,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019021191401407123,0,1,183,10.65366598777473,38,472,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.001874630688689649,0,1,106,7.378250011242926,29,481,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.001874630688689649,0,1,106,6.978042074479163,29,481,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019934484735131264,0,1,69,7.176540908403695,31,479,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019934484735131264,0,1,69,6.919250008650124,31,479,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002290482399985194,0,1,103,7.306165993213654,26,484,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002290482399985194,0,1,103,7.013833965174854,26,484,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002924417145550251,0,1,97,7.123667048290372,33,477,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002924417145550251,0,1,97,6.981707992963493,33,477,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0011842427775263786,0,1,87,11.282791965641081,28,482,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0011842427775263786,0,1,87,8.338750107213855,28,482,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0018810584442690015,0,1,97,7.849624962545931,28,482,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0018810584442690015,0,1,97,7.695249980315566,28,482,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002491704886779189,0,1,86,7.264208048582077,23,487,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002491704886779189,0,1,86,7.086666999384761,23,487,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.00152972515206784,0,1,51,7.3847080348059535,33,477,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.00152972515206784,0,1,51,7.190875010564923,33,477,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0020590072963386774,0,1,171,12.63875002041459,37,473,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0020590072963386774,0,1,171,10.969790979288518,37,473,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019291415810585022,0,1,108,8.37641698308289,25,485,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019291415810585022,0,1,108,7.122749928385019,25,485,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002453019842505455,0,1,202,12.343292008154094,36,474,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002453019842505455,0,1,202,12.225209036841989,36,474,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.00226048706099391,0,1,127,7.713667000643909,33,477,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.00226048706099391,0,1,127,7.47979199513793,33,477,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0031131727155297995,0,1,160,9.336374932900071,31,479,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0031131727155297995,0,1,160,9.275916963815689,31,479,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0015707098646089435,0,1,183,11.220874963328242,31,479,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0015707098646089435,0,1,183,10.627708048559725,31,479,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0022255948279052973,0,1,166,9.81479196343571,37,473,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0022255948279052973,0,1,166,9.784625028260052,37,473,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002616405487060547,0,1,139,8.344041998498142,40,470,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002616405487060547,0,1,139,8.437916985712945,40,470,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002113382099196315,0,1,218,13.057708041742444,38,472,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002113382099196315,0,1,218,12.940499931573868,38,472,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002179869683459401,0,1,141,10.586542077362537,29,481,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002179869683459401,0,1,141,9.807666996493936,29,481,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0025125963147729635,0,1,104,11.055708047933877,31,479,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0025125963147729635,0,1,104,8.2288330886513,31,479,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002546951873227954,0,1,138,9.225041954778135,26,484,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002546951873227954,0,1,138,9.002999984659255,26,484,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.003023530123755336,0,1,132,8.4509999724105,33,477,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.003023530123755336,0,1,132,8.528249920345843,33,477,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0015539209125563502,0,1,122,8.40091600548476,28,482,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0015539209125563502,0,1,122,8.383290958590806,28,482,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0021728333085775375,0,1,132,8.671959047205746,28,482,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0021728333085775375,0,1,132,8.63120798021555,28,482,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002489521401003003,0,1,121,7.67662504222244,23,487,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002489521401003003,0,1,121,7.787499926052988,23,487,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019925020169466734,0,1,86,8.150542038492858,33,477,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019925020169466734,0,1,86,7.594041060656309,33,477,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017887649592012167,0,1,150,9.112875093705952,37,473,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017887649592012167,0,1,150,9.052000008523464,37,473,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017156247049570084,0,1,87,7.941541960462928,25,485,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017156247049570084,0,1,87,7.4754999950528145,25,485,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002234232844784856,0,1,181,10.702708037570119,36,474,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002234232844784856,0,1,181,10.894166072830558,36,474,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017875366611406207,0,1,106,7.788834045641124,33,477,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017875366611406207,0,1,106,8.321041939780116,33,477,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.00271481741219759,0,1,139,8.415958960540593,31,479,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.00271481741219759,0,1,139,8.31374991685152,31,479,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0014702897751703858,0,1,162,9.9028330296278,31,479,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0014702897751703858,0,1,162,10.054375045001507,31,479,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0021274166647344828,0,1,145,9.164332994259894,37,473,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0021274166647344828,0,1,145,8.85758304502815,37,473,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002225261414423585,0,1,118,8.185959071852267,40,470,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002225261414423585,0,1,118,8.003083057701588,40,470,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019436662551015615,0,1,197,12.060249922797084,38,472,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019436662551015615,0,1,197,11.89629198051989,38,472,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019629632588475943,0,1,120,8.244834025390446,29,481,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019629632588475943,0,1,120,8.087542024441063,29,481,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002086005173623562,0,1,83,7.664542063139379,31,479,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002086005173623562,0,1,83,7.328542065806687,31,479,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0023300957400351763,0,1,117,7.667209021747112,26,484,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0023300957400351763,0,1,117,7.706042029894888,26,484,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0027478535193949938,0,1,111,7.575124967843294,33,477,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0027478535193949938,0,1,111,7.425707997754216,33,477,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0013713189400732517,0,1,101,7.39604199770838,28,482,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0013713189400732517,0,1,101,7.180708926171064,28,482,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019273547222837806,0,1,111,7.374207954853773,28,482,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019273547222837806,0,1,111,7.205332978628576,28,482,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002479308983311057,0,1,100,7.514333003200591,23,487,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002479308983311057,0,1,100,7.183334091678262,23,487,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0015751109458506107,0,1,65,7.190082920715213,33,477,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0015751109458506107,0,1,65,7.02391704544425,33,477,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0018506989581510425,0,1,151,8.909875061362982,37,473,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0018506989581510425,0,1,151,8.79291701130569,37,473,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017551206983625889,0,1,88,7.1808339562267065,25,485,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017551206983625889,0,1,88,7.143416907638311,25,485,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002247521188110113,0,1,182,10.852874955162406,36,474,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002247521188110113,0,1,182,10.544250020757318,36,474,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0017969375476241112,0,1,107,7.103541982360184,33,477,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0017969375476241112,0,1,107,6.922166096046567,33,477,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002669975161552429,0,1,140,8.19062499795109,31,479,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002669975161552429,0,1,140,8.519750088453293,31,479,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.001528779393993318,0,1,163,9.772083023563027,31,479,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.001528779393993318,0,1,163,9.474999969825149,31,479,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0020809886045753956,0,1,146,8.787791011855006,37,473,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0020809886045753956,0,1,146,8.781375014223158,37,473,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0022250344045460224,0,1,119,7.400249945931137,40,470,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0022250344045460224,0,1,119,7.739750086329877,40,470,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019366441993042827,0,1,198,12.066249968484044,38,472,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019366441993042827,0,1,198,11.603042017668486,38,472,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0021220450289547443,0,1,121,7.491833996027708,29,481,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0021220450289547443,0,1,121,7.460042019374669,29,481,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002029907889664173,0,1,84,7.508415961638093,31,479,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002029907889664173,0,1,84,7.021375000476837,31,479,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002323742024600506,0,1,118,7.403541007079184,26,484,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002323742024600506,0,1,118,7.5229170033708215,26,484,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.003007452702149749,0,1,112,7.392125087790191,33,477,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.003007452702149749,0,1,112,7.713833008892834,33,477,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0013426868245005608,0,1,102,7.453707978129387,28,482,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0013426868245005608,0,1,102,7.429540972225368,28,482,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0019153256434947252,0,1,112,7.165999966673553,28,482,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0019153256434947252,0,1,112,7.100542075932026,28,482,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002287615090608597,0,1,101,7.405499927699566,23,487,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002287615090608597,0,1,101,7.284582941792905,23,487,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0016652310732752085,0,1,66,7.406499935314059,33,477,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0016652310732752085,0,1,66,6.797459092922509,33,477,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0018579034367576241,0,1,141,8.491083048284054,37,473,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0018579034367576241,0,1,141,8.227832964621484,37,473,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0018701143562793732,0,1,78,7.303416961804032,25,485,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0018701143562793732,0,1,78,7.211540942080319,25,485,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0023634759709239006,0,1,172,10.110541945323348,36,474,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0023634759709239006,0,1,172,10.846209013834596,36,474,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.001920506707392633,0,1,97,7.519875071011484,33,477,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.001920506707392633,0,1,97,7.01845798175782,33,477,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0029464440885931253,0,1,130,8.017500047571957,31,479,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0029464440885931253,0,1,130,7.716833031736314,31,479,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0015405436279252172,0,1,153,9.07191599253565,31,479,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0015405436279252172,0,1,153,9.091959102079272,31,479,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.002193842316046357,0,1,136,8.214917033910751,37,473,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.002193842316046357,0,1,136,8.222082979045808,37,473,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-22M+ctx,truncate,0.0025814087130129337,0,1,109,7.251709001138806,40,470,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-22M+ctx,chunk,0.0025814087130129337,0,1,109,7.521916995756328,40,470,mps
