example_id,model,mode,score,matched_patterns,n_windows,latency_ms,device
edf9791d6626dc00,keyword_template_aware,full,0.0,,1,0.012417091056704521,cpu
9d7afba154ff47c4,keyword_template_aware,full,0.0,,1,0.024792039766907692,cpu
9f1b3fe8a85f5808,keyword_template_aware,full,0.0,,1,0.02079200930893421,cpu
256b4dbbd55e5bf8,keyword_template_aware,full,0.0,,1,0.01866708043962717,cpu
106dbd1ee31292bc,keyword_template_aware,full,0.0,,1,0.023582950234413147,cpu
14bb4c02fee95029,keyword_template_aware,full,0.0,,1,0.01837499439716339,cpu
4a22e3c5d3d48972,keyword_template_aware,full,0.0,,1,0.005542067810893059,cpu
784b8a6204a9e313,keyword_template_aware,full,0.0,,1,0.05870894528925419,cpu
9a63c9a3997e168d,keyword_template_aware,full,0.0,,1,0.03566697705537081,cpu
10bf7be1b5dc10d7,keyword_template_aware,full,0.0,,1,0.06383296567946672,cpu
a9d69e91f73717f8,keyword_template_aware,full,0.0,,1,0.04083302337676287,cpu
c77c5771e90960a0,keyword_template_aware,full,0.0,,1,0.04975008778274059,cpu
0b9e3a169dfeb75e,keyword_template_aware,full,0.0,,1,0.06008311174809933,cpu
4a6ac5f3992805e2,keyword_template_aware,full,0.0,,1,0.051833922043442726,cpu
98ae550c227c69a0,keyword_template_aware,full,0.0,,1,0.03875000402331352,cpu
7737f5333ce9f8e1,keyword_template_aware,full,0.0,,1,0.06691692396998405,cpu
5bf9221dc65e9b9a,keyword_template_aware,full,0.0,,1,0.04741700831800699,cpu
160db6777a266306,keyword_template_aware,full,0.0,,1,0.03187498077750206,cpu
1d08374f605a49b4,keyword_template_aware,full,0.0,,1,0.04441593773663044,cpu
153b57cae66550cb,keyword_template_aware,full,0.0,,1,0.04025001544505358,cpu
511160901a1a1857,keyword_template_aware,full,0.0,,1,0.038082944229245186,cpu
f05d942f012f64e2,keyword_template_aware,full,0.0,,1,0.043208012357354164,cpu
94949cc0ae9c6c27,keyword_template_aware,full,0.0,,1,0.03804103471338749,cpu
da90ea897b3f3ac5,keyword_template_aware,full,0.0,,1,0.024916953407227993,cpu
a781f957cb4a2819,keyword_template_aware,full,1.0,4,1,0.04604191053658724,cpu
a4e54f87372d92ed,keyword_template_aware,full,1.0,4,1,0.02350006252527237,cpu
8055e48545baac95,keyword_template_aware,full,1.0,4,1,0.04820898175239563,cpu
1a54efcc605d1691,keyword_template_aware,full,1.0,4,1,0.0274579506367445,cpu
8c8dc5454ef248c5,keyword_template_aware,full,1.0,4,1,0.03587501123547554,cpu
17027f9ad2ae3814,keyword_template_aware,full,1.0,4,1,0.04616705700755119,cpu
233169567e5fa101,keyword_template_aware,full,1.0,4,1,0.039749895222485065,cpu
7baa7fdadc8716b2,keyword_template_aware,full,1.0,4,1,0.025249901227653027,cpu
76ab2c99f7bb1b4d,keyword_template_aware,full,1.0,4,1,0.052292016334831715,cpu
def8c80980b40133,keyword_template_aware,full,1.0,4,1,0.034250086173415184,cpu
9dacef25aaa5e2c5,keyword_template_aware,full,1.0,4,1,0.020209001377224922,cpu
ba1eca72d7cc939d,keyword_template_aware,full,1.0,4,1,0.0321660190820694,cpu
b2e1361ffcd487f4,keyword_template_aware,full,1.0,4,1,0.02745899837464094,cpu
8df7bdec27edfe48,keyword_template_aware,full,1.0,4,1,0.026124995201826096,cpu
80eb4d9c478940b6,keyword_template_aware,full,1.0,4,1,0.030749943107366562,cpu
086fb2f91f1df64e,keyword_template_aware,full,1.0,4,1,0.02537504769861698,cpu
16735e7db30648ed,keyword_template_aware,full,1.0,4,1,0.013125012628734112,cpu
e64c6b1bedda492e,keyword_template_aware,full,0.0,,1,0.04395795986056328,cpu
d746dbbac4881496,keyword_template_aware,full,0.0,,1,0.02208410296589136,cpu
fbd73ebb47062a39,keyword_template_aware,full,0.0,,1,0.04854192957282066,cpu
8ffa943f69be07a5,keyword_template_aware,full,0.0,,1,0.026709050871431828,cpu
fe9973e850c20958,keyword_template_aware,full,0.0,,1,0.034667085856199265,cpu
4bc3e1afe3212ef0,keyword_template_aware,full,0.0,,1,0.04516600165516138,cpu
36a2bd95ef02dea7,keyword_template_aware,full,0.0,,1,0.03774999640882015,cpu
fbd2497b9f9af0ed,keyword_template_aware,full,0.0,,1,0.02466596197336912,cpu
b2df617d147729c6,keyword_template_aware,full,0.0,,1,0.052916002459824085,cpu
6ec2b5e32fa0ead5,keyword_template_aware,full,0.0,,1,0.03379106055945158,cpu
9a04123a979194e8,keyword_template_aware,full,0.0,,1,0.0185410026460886,cpu
ed20e9717da9c10e,keyword_template_aware,full,0.0,,1,0.03087497316300869,cpu
6eb6c9a46af4c7d1,keyword_template_aware,full,0.0,,1,0.02695806324481964,cpu
5c983bf3abc3bc27,keyword_template_aware,full,0.0,,1,0.025084009394049644,cpu
66768f4c0cc9fca2,keyword_template_aware,full,0.0,,1,0.029708025977015495,cpu
e28d61f77a53a306,keyword_template_aware,full,0.0,,1,0.02466596197336912,cpu
39757f862811447e,keyword_template_aware,full,0.0,,1,0.011874944902956486,cpu
127bf7418acf9a84,keyword_template_aware,full,0.0,,1,0.04108308348804712,cpu
bcbb567d8401cf37,keyword_template_aware,full,0.0,,1,0.0190419377759099,cpu
a1198b86956d5aa9,keyword_template_aware,full,0.0,,1,0.0464579788967967,cpu
7f124bb939f96eaa,keyword_template_aware,full,0.0,,1,0.024082954041659832,cpu
0db4082db7adaf61,keyword_template_aware,full,0.0,,1,0.03245903644710779,cpu
e8462acd158cf986,keyword_template_aware,full,0.0,,1,0.0426670303568244,cpu
b71731fde94e59c3,keyword_template_aware,full,0.0,,1,0.03487500362098217,cpu
8bf8ecff3220c185,keyword_template_aware,full,0.0,,1,0.02216699067503214,cpu
6554a23df5d5ee0d,keyword_template_aware,full,0.0,,1,0.05037488881498575,cpu
0e8fa51355e21e76,keyword_template_aware,full,0.0,,1,0.0314170029014349,cpu
413336fa9c5417b3,keyword_template_aware,full,0.0,,1,0.016000005416572094,cpu
47f4093a6a3b5d7a,keyword_template_aware,full,0.0,,1,0.028416980057954788,cpu
f59858144ce14909,keyword_template_aware,full,0.0,,1,0.02420798409730196,cpu
3b009dbbea276c7c,keyword_template_aware,full,0.0,,1,0.022290972992777824,cpu
1740e523e948636c,keyword_template_aware,full,0.0,,1,0.026999972760677338,cpu
5902441707555bdb,keyword_template_aware,full,0.0,,1,0.022000051103532314,cpu
f05e71cdd653e061,keyword_template_aware,full,0.0,,1,0.009165960364043713,cpu
4359f40445359ca0,keyword_template_aware,full,0.0,,1,0.040665967389941216,cpu
9d620785700384fc,keyword_template_aware,full,0.0,,1,0.01883308868855238,cpu
3cb659c5fd529215,keyword_template_aware,full,0.0,,1,0.04537496715784073,cpu
d0b4c538b2476f3f,keyword_template_aware,full,1.0,4,1,0.022208085283637047,cpu
d2bf37b21ff1c82d,keyword_template_aware,full,0.0,,1,0.03158301115036011,cpu
2a832fd19be485c4,keyword_template_aware,full,0.0,,1,0.04187505692243576,cpu
406abaa95f6ccba8,keyword_template_aware,full,0.0,,1,0.03416708204895258,cpu
fe28ff89307b89b6,keyword_template_aware,full,0.0,,1,0.021541956812143326,cpu
585cfc7a7942e64d,keyword_template_aware,full,0.0,,1,0.04949991125613451,cpu
e91624c7bea8b8d6,keyword_template_aware,full,0.0,,1,0.03054190892726183,cpu
da1cf4fb603d6275,keyword_template_aware,full,0.0,,1,0.015708967112004757,cpu
ccc8219918aa979a,keyword_template_aware,full,0.0,,1,0.027875066734850407,cpu
bb79082aa8b55046,keyword_template_aware,full,0.0,,1,0.024082954041659832,cpu
2adea2e71a93647a,keyword_template_aware,full,0.0,,1,0.021792016923427582,cpu
e9d389c26dc743b2,keyword_template_aware,full,0.0,,1,0.026416964828968048,cpu
65a98b71add333c4,keyword_template_aware,full,0.0,,1,0.02174999099224806,cpu
f2eb4f910217c72a,keyword_template_aware,full,0.0,,1,0.008874922059476376,cpu
225af02177f172fb,keyword_template_aware,full,0.0,,1,0.07429101970046759,cpu
723d25c626842a6f,keyword_template_aware,full,0.0,,1,0.051458016969263554,cpu
93dc755758cd920e,keyword_template_aware,full,0.0,,1,0.07804203778505325,cpu
ef6dd73708ced742,keyword_template_aware,full,0.0,,1,0.05550007335841656,cpu
3a9594a294e8cd8a,keyword_template_aware,full,0.0,,1,0.06304203998297453,cpu
d68b6b037b740394,keyword_template_aware,full,0.0,,1,0.07329101208597422,cpu
b9fb25ff00e592db,keyword_template_aware,full,0.0,,1,0.0766250304877758,cpu
bc15a4f21f2a1ec3,keyword_template_aware,full,0.0,,1,0.05904200952500105,cpu
804303b30a6bec5c,keyword_template_aware,full,0.0,,1,0.08187501225620508,cpu
7d15aee4d6983074,keyword_template_aware,full,0.0,,1,0.06258301436901093,cpu
4fed2c75f817baa5,keyword_template_aware,full,0.0,,1,0.04758394788950682,cpu
5c138d701e3bed0f,keyword_template_aware,full,0.0,,1,0.059416983276605606,cpu
a57a5a49d59153bf,keyword_template_aware,full,0.0,,1,0.055750017054378986,cpu
6f128b50b7d003b6,keyword_template_aware,full,0.0,,1,0.05387491546571255,cpu
0e9a412ff78dd142,keyword_template_aware,full,0.0,,1,0.061916070990264416,cpu
bdb6da5443d778ae,keyword_template_aware,full,0.0,,1,0.0540000619366765,cpu
3b82148a90c4a0ac,keyword_template_aware,full,0.0,,1,0.04116701893508434,cpu
915348514c2db130,keyword_template_aware,full,0.0,,1,0.05691708065569401,cpu
744be98aa112e9d3,keyword_template_aware,full,0.0,,1,0.034624943509697914,cpu
766168a519286880,keyword_template_aware,full,0.0,,1,0.06183399818837643,cpu
14d7538aef256cea,keyword_template_aware,full,0.0,,1,0.03899994771927595,cpu
2a359ddf0cca7762,keyword_template_aware,full,0.0,,1,0.04658394027501345,cpu
cb1b8f5fcb186f8c,keyword_template_aware,full,0.0,,1,0.05704199429601431,cpu
04c9532130b1a7b0,keyword_template_aware,full,0.0,,1,0.04954100586473942,cpu
5b8464f16ba3c6b6,keyword_template_aware,full,0.0,,1,0.03650004509836435,cpu
53d93f49ca5d27b7,keyword_template_aware,full,0.0,,1,0.06462505552917719,cpu
d6ddaf3cf581520e,keyword_template_aware,full,0.0,,1,0.04566693678498268,cpu
0ed9c710f230d255,keyword_template_aware,full,0.0,,1,0.030708033591508865,cpu
22036415d3284a59,keyword_template_aware,full,0.0,,1,0.04270800855010748,cpu
e8fe2f6c7917f008,keyword_template_aware,full,0.0,,1,0.03904092591255903,cpu
a286a2e4f54629c0,keyword_template_aware,full,0.0,,1,0.0367090106010437,cpu
12a09317d849cb36,keyword_template_aware,full,0.0,,1,0.042041996493935585,cpu
7802fc6c4e148a74,keyword_template_aware,full,0.0,,1,0.03658398054540157,cpu
0c331b08d1703d0f,keyword_template_aware,full,0.0,,1,0.0238749198615551,cpu
0c0f353a2301a51a,keyword_template_aware,full,0.0,,1,0.04695798270404339,cpu
c9e24dae23cda35a,keyword_template_aware,full,0.0,,1,0.02466607838869095,cpu
baf6a2eb27e73746,keyword_template_aware,full,0.0,,1,0.051582930609583855,cpu
d12cf2f0375f4e41,keyword_template_aware,full,0.0,,1,0.029417104087769985,cpu
dae5f1656012f004,keyword_template_aware,full,0.0,,1,0.03729201853275299,cpu
f47a171c1a99d410,keyword_template_aware,full,0.0,,1,0.04741700831800699,cpu
5fcc85609940f989,keyword_template_aware,full,0.0,,1,0.039958045817911625,cpu
b5d9ba245bf7b715,keyword_template_aware,full,0.0,,1,0.027499976567924023,cpu
249bd521feabafeb,keyword_template_aware,full,0.0,,1,0.055333017371594906,cpu
29ad07451dba5944,keyword_template_aware,full,0.0,,1,0.0362499849870801,cpu
18cd249a771fe3f0,keyword_template_aware,full,0.0,,1,0.021249987185001373,cpu
04b4865cc6b4f11b,keyword_template_aware,full,0.0,,1,0.033415970392525196,cpu
46f0886b739ff169,keyword_template_aware,full,0.0,,1,0.029542017728090286,cpu
4e30dda6ddb90f44,keyword_template_aware,full,0.0,,1,0.027582980692386627,cpu
ee9408e01c49d5eb,keyword_template_aware,full,0.0,,1,0.03224995452910662,cpu
1f4e7fadc8977402,keyword_template_aware,full,0.0,,1,0.02716702874749899,cpu
fbe7c7f7a997991c,keyword_template_aware,full,0.0,,1,0.014625024050474167,cpu
aa4866bd33fd9b49,keyword_template_aware,full,0.0,,1,0.05408306606113911,cpu
a52475bcdfac9ca8,keyword_template_aware,full,0.0,,1,0.0315000070258975,cpu
86345565ad91b85a,keyword_template_aware,full,0.0,,1,0.05849997978657484,cpu
08f0eefd4d34ef34,keyword_template_aware,full,0.0,,1,0.03604101948440075,cpu
0a22fe9517b7e66b,keyword_template_aware,full,0.0,,1,0.043708947487175465,cpu
de01c5dfc566f946,keyword_template_aware,full,0.0,,1,0.05420891102403402,cpu
5d4c7244e6cad038,keyword_template_aware,full,0.0,,1,0.04654098302125931,cpu
560d9e96840d73e9,keyword_template_aware,full,0.0,,1,0.0339169055223465,cpu
82332b97e5fce158,keyword_template_aware,full,0.0,,1,0.062000006437301636,cpu
c2e123f50bc907dc,keyword_template_aware,full,0.0,,1,0.0427919439971447,cpu
9cb71cc4b099c2d8,keyword_template_aware,full,0.0,,1,0.02754188608378172,cpu
6b4447ff75a4b941,keyword_template_aware,full,0.0,,1,0.040375045500695705,cpu
925c1997421eb94b,keyword_template_aware,full,0.0,,1,0.25395897682756186,cpu
3aa6192cb4daaeac,keyword_template_aware,full,0.0,,1,0.03424996975809336,cpu
1a4e624f20a4d270,keyword_template_aware,full,0.0,,1,0.03929203376173973,cpu
46c8ad74b4839dd8,keyword_template_aware,full,0.0,,1,0.03404100425541401,cpu
74abb4a760ac6c34,keyword_template_aware,full,0.0,,1,0.02091703936457634,cpu
6d2774630666011d,keyword_template_aware,full,0.0,,1,0.04700000863522291,cpu
48bd65c4a6415c68,keyword_template_aware,full,0.0,,1,0.024833017960190773,cpu
a0feb821ed4bafb9,keyword_template_aware,full,0.0,,1,0.051915994845330715,cpu
2edf9282ae9b5e38,keyword_template_aware,full,0.0,,1,0.029708025977015495,cpu
d4fb6e4b0d271147,keyword_template_aware,full,0.0,,1,0.03758305683732033,cpu
5fe3884f5a35d6e1,keyword_template_aware,full,0.0,,1,0.04766695201396942,cpu
3d90352550acbd3a,keyword_template_aware,full,0.0,,1,0.04024989902973175,cpu
ed1bbb72494c8e00,keyword_template_aware,full,0.0,,1,0.02762500662356615,cpu
7aae77e0de6106df,keyword_template_aware,full,0.0,,1,0.055541982874274254,cpu
44810056d70d7cb6,keyword_template_aware,full,0.0,,1,0.036499928683042526,cpu
eaab721967ba57cf,keyword_template_aware,full,0.0,,1,0.021583051420748234,cpu
3798462087af27b0,keyword_template_aware,full,0.0,,1,0.03404100425541401,cpu
811ff859a99b8706,keyword_template_aware,full,0.0,,1,0.02975005190819502,cpu
d53bbc161ffae65b,keyword_template_aware,full,0.0,,1,0.02787495031952858,cpu
d3897927dfad3215,keyword_template_aware,full,0.0,,1,0.03245798870921135,cpu
2590a1136f2b03bd,keyword_template_aware,full,0.0,,1,0.02775003667920828,cpu
a4a5447fe719a233,keyword_template_aware,full,0.0,,1,0.014959019608795643,cpu
a3380c70a25279fa,keyword_template_aware,full,1.0,6,1,0.056249904446303844,cpu
0164b3bbdda8d267,keyword_template_aware,full,1.0,6,1,0.033708056434988976,cpu
5aada1fbe0db921e,keyword_template_aware,full,1.0,6,1,0.058249919675290585,cpu
9c55a7d3f30eb2cd,keyword_template_aware,full,1.0,6,1,0.0378340482711792,cpu
974b825aa984ae88,keyword_template_aware,full,1.0,6,1,0.0451250234618783,cpu
fab687c4f306b351,keyword_template_aware,full,1.0,6,1,0.0552500132471323,cpu
584ac5a003829ca5,keyword_template_aware,full,1.0,6,1,0.048832967877388,cpu
f67c0ddb51cd20bf,keyword_template_aware,full,1.0,6,1,0.035082921385765076,cpu
0bf307cda376f8e0,keyword_template_aware,full,1.0,6,1,0.062166014686226845,cpu
3ad6103ce350325c,keyword_template_aware,full,1.0,6,1,0.04395795986056328,cpu
3d25c062698c9a2c,keyword_template_aware,full,1.0,6,1,0.029708025977015495,cpu
f31976f196ec881e,keyword_template_aware,full,1.0,6,1,0.04145805723965168,cpu
c8af8d9ad7177763,keyword_template_aware,full,1.0,6,1,0.03770797047764063,cpu
da3d719f1d082171,keyword_template_aware,full,1.0,6,1,0.035958015359938145,cpu
c4cb2a2fe8e883b6,keyword_template_aware,full,1.0,6,1,0.04058401100337505,cpu
01a6c53ae730cd75,keyword_template_aware,full,1.0,6,1,0.03545801155269146,cpu
ee7819f532e63dcb,keyword_template_aware,full,1.0,6,1,0.022957916371524334,cpu
c32e072d778fa0f1,keyword_template_aware,full,0.0,,1,0.05266699008643627,cpu
8b55c258f3d488e3,keyword_template_aware,full,0.0,,1,0.030249939300119877,cpu
1de6f36eda757299,keyword_template_aware,full,0.0,,1,0.056292046792805195,cpu
ad8fe697a93b40b3,keyword_template_aware,full,0.0,,1,0.03466696944087744,cpu
541eaaf3e13814f2,keyword_template_aware,full,0.0,,1,0.042375060729682446,cpu
988c0920f0229ac4,keyword_template_aware,full,0.0,,1,0.05266699008643627,cpu
5e2aa843cd2d8fa7,keyword_template_aware,full,0.0,,1,0.04520895890891552,cpu
64d65fd7a1ba1258,keyword_template_aware,full,0.0,,1,0.032791984267532825,cpu
292430c715f96564,keyword_template_aware,full,0.0,,1,0.06066600326448679,cpu
0790c92d3bafac1e,keyword_template_aware,full,0.0,,1,0.041416031308472157,cpu
1053ebdf7f525455,keyword_template_aware,full,0.0,,1,0.0265840208157897,cpu
696fb5e91587a96c,keyword_template_aware,full,0.0,,1,0.03900006413459778,cpu
dc628dfe48123c57,keyword_template_aware,full,0.0,,1,0.034917029552161694,cpu
d6c926dabf5d54a0,keyword_template_aware,full,0.0,,1,0.03300001844763756,cpu
9395c9c6e949a690,keyword_template_aware,full,0.0,,1,0.037624966353178024,cpu
1db7a7009645f359,keyword_template_aware,full,0.0,,1,0.032625044696033,cpu
de7a7645caa0fde5,keyword_template_aware,full,0.0,,1,0.019915984012186527,cpu
b2db029ac1aab136,keyword_template_aware,full,0.0,,1,0.05608296487480402,cpu
7c7c581cc4ea071c,keyword_template_aware,full,0.0,,1,0.033708056434988976,cpu
acacf52c193f5c48,keyword_template_aware,full,0.0,,1,0.06062490865588188,cpu
13297f65988a05e1,keyword_template_aware,full,0.0,,1,0.037917052395641804,cpu
ba2ed88fc7354d20,keyword_template_aware,full,0.0,,1,0.04666694439947605,cpu
3929013d3db63e7b,keyword_template_aware,full,0.0,,1,0.05749997217208147,cpu
0c3d72ae85e4f5f8,keyword_template_aware,full,0.0,,1,0.05083298310637474,cpu
46ef73fda46b6445,keyword_template_aware,full,0.0,,1,0.0379589619114995,cpu
87a23f0cc0604c99,keyword_template_aware,full,0.0,,1,0.06637501064687967,cpu
eb23d464bd284c42,keyword_template_aware,full,0.0,,1,0.04704098682850599,cpu
5b4d878696485afd,keyword_template_aware,full,0.0,,1,0.030583003535866737,cpu
4c58ca91221697cd,keyword_template_aware,full,0.0,,1,0.0439999857917428,cpu
99c24bb73fa34a40,keyword_template_aware,full,0.0,,1,0.03999995533376932,cpu
7d5a4c6c789d1011,keyword_template_aware,full,0.0,,1,0.03720808308571577,cpu
8a13d9025504f742,keyword_template_aware,full,0.0,,1,0.041958061046898365,cpu
4d0a1cf8f89da056,keyword_template_aware,full,0.0,,1,0.036667101085186005,cpu
a7fbe42ffc4437d0,keyword_template_aware,full,0.0,,1,0.023250002413988113,cpu
1d6cf9cfae45779c,keyword_template_aware,full,1.0,4,1,0.04983297549188137,cpu
5ccab6ecc82b7824,keyword_template_aware,full,1.0,4,1,0.02675002906471491,cpu
53e822763a62dbab,keyword_template_aware,full,1.0,4,1,0.0512079568579793,cpu
8a620ee1747ccd9b,keyword_template_aware,full,1.0,4,1,0.031208968721330166,cpu
e0a0115d55824147,keyword_template_aware,full,1.0,4,1,0.06737501826137304,cpu
ac63823440afa29f,keyword_template_aware,full,1.0,4,1,0.06912497337907553,cpu
134f453bff8b83dc,keyword_template_aware,full,1.0,4,1,0.04804099444299936,cpu
db3dc2197e87c138,keyword_template_aware,full,1.0,4,1,0.03083399496972561,cpu
fe7df75fdcbaedf1,keyword_template_aware,full,1.0,4,1,0.059875077567994595,cpu
e8cb2edf15175c8a,keyword_template_aware,full,1.0,4,1,0.04975008778274059,cpu
b32939a6301ac4c2,keyword_template_aware,full,1.0,4,1,0.02533290535211563,cpu
7ec89647453a8254,keyword_template_aware,full,1.0,4,1,0.037458958104252815,cpu
6e862c573e1f34cf,keyword_template_aware,full,1.0,4,1,0.033374992199242115,cpu
3293b5d9e57a8f66,keyword_template_aware,full,1.0,4,1,0.032415962778031826,cpu
6b824df07de3aa56,keyword_template_aware,full,1.0,4,1,0.03724999260157347,cpu
9a3a286557befd5c,keyword_template_aware,full,1.0,4,1,0.030957977287471294,cpu
62c75a7d66af040b,keyword_template_aware,full,1.0,4,1,0.0176670728251338,cpu
a36271705ad446dd,keyword_template_aware,full,0.0,,1,0.05170796066522598,cpu
8196e1d6ace6704a,keyword_template_aware,full,0.0,,1,0.02762500662356615,cpu
5f9217a9fc11b8ec,keyword_template_aware,full,0.0,,1,0.057040946558117867,cpu
8cf65994a75375dc,keyword_template_aware,full,0.0,,1,0.032832962460815907,cpu
c40aeeaa6a03be6c,keyword_template_aware,full,0.0,,1,0.04183303099125624,cpu
d3135ec101e588cb,keyword_template_aware,full,0.0,,1,0.05254207644611597,cpu
73fe404edc1c43e4,keyword_template_aware,full,0.0,,1,0.044042011722922325,cpu
6f37ee843ec0b6fd,keyword_template_aware,full,0.0,,1,0.03062502946704626,cpu
0e46fcd77ab919af,keyword_template_aware,full,0.0,,1,0.060707912780344486,cpu
ecf2e4f46394235a,keyword_template_aware,full,0.0,,1,0.0399160198867321,cpu
c41c38c12aca067b,keyword_template_aware,full,0.0,,1,0.023875036276876926,cpu
995339eff16c307c,keyword_template_aware,full,0.0,,1,0.03695907071232796,cpu
79ca415e706ee1f0,keyword_template_aware,full,0.0,,1,0.03279210068285465,cpu
eadb891bb1bf05d8,keyword_template_aware,full,0.0,,1,0.030082999728620052,cpu
7326c64ac8db67cc,keyword_template_aware,full,0.0,,1,0.03587501123547554,cpu
5f2519cf42ad0383,keyword_template_aware,full,0.0,,1,0.03004097379744053,cpu
789a09b03f7fde29,keyword_template_aware,full,0.0,,1,0.016457983292639256,cpu
536c3072a4c18530,keyword_template_aware,full,0.0,,1,0.05012506153434515,cpu
b13f2c747954194b,keyword_template_aware,full,0.0,,1,0.02475001383572817,cpu
bb8f7f8558db16e2,keyword_template_aware,full,0.0,,1,0.05300005432218313,cpu
7c8246d4a1786157,keyword_template_aware,full,0.0,,1,0.02945901360362768,cpu
064168f05e216ad4,keyword_template_aware,full,0.0,,1,0.03754196222871542,cpu
1338698bd76ef080,keyword_template_aware,full,0.0,,1,0.04862493369728327,cpu
a3a8b0d750849f44,keyword_template_aware,full,0.0,,1,0.04083407111465931,cpu
ad74d5bbcbea6f44,keyword_template_aware,full,0.0,,1,0.02704095095396042,cpu
9dcbb01990a1f890,keyword_template_aware,full,0.0,,1,0.05687493830919266,cpu
fe08d2045d16caa0,keyword_template_aware,full,0.0,,1,0.03662507515400648,cpu
2a6baba2cca81abf,keyword_template_aware,full,0.0,,1,0.02037500962615013,cpu
1804070a2b8c311f,keyword_template_aware,full,0.0,,1,0.03358395770192146,cpu
d11bb53e39b79cfc,keyword_template_aware,full,0.0,,1,0.029416987672448158,cpu
df06f6d93bc305ee,keyword_template_aware,full,0.0,,1,0.026958994567394257,cpu
b45e5e4bdcdff3ac,keyword_template_aware,full,0.0,,1,0.03220909275114536,cpu
186e9dd4f11ad942,keyword_template_aware,full,0.0,,1,0.026667024940252304,cpu
75b1d553393b98cd,keyword_template_aware,full,0.0,,1,0.014375080354511738,cpu
95197b9785970a54,keyword_template_aware,full,0.0,,1,0.05558307748287916,cpu
4133ace97be39e20,keyword_template_aware,full,0.0,,1,0.030749943107366562,cpu
9ba68764902afdce,keyword_template_aware,full,0.0,,1,0.060416990891098976,cpu
151c7370da7a0f1b,keyword_template_aware,full,0.0,,1,0.038375030271708965,cpu
e1d119449234cc16,keyword_template_aware,full,0.0,,1,0.04449998959898949,cpu
8d1105c8cd5e9be0,keyword_template_aware,full,0.0,,1,0.06500002928078175,cpu
f799bba188ac5260,keyword_template_aware,full,0.0,,1,0.052709016017615795,cpu
373866afda5509b5,keyword_template_aware,full,0.0,,1,0.035375007428228855,cpu
40568dcc59db469a,keyword_template_aware,full,0.0,,1,0.06462505552917719,cpu
36041e2f31483883,keyword_template_aware,full,0.0,,1,0.046291970647871494,cpu
15b188c6e96b322f,keyword_template_aware,full,0.0,,1,0.026957946829497814,cpu
83287b170ccd5168,keyword_template_aware,full,0.0,,1,0.0414170790463686,cpu
32d2fa6a2d602388,keyword_template_aware,full,0.0,,1,0.03616698086261749,cpu
c3280d8380c91cbd,keyword_template_aware,full,0.0,,1,0.03650004509836435,cpu
91f17c7559f31037,keyword_template_aware,full,0.0,,1,0.04783307667821646,cpu
bfe0179d13df80a3,keyword_template_aware,full,0.0,,1,0.03854196984320879,cpu
1f23648e5fd78d16,keyword_template_aware,full,0.0,,1,0.02116698306053877,cpu
1fa1376c99dafaf9,keyword_template_aware,full,0.0,,1,0.0540419714525342,cpu
ccd87faa3f5360f0,keyword_template_aware,full,0.0,,1,0.024709035642445087,cpu
