example_id,model,mode,score,argmax_window,n_windows,n_tokens,latency_ms,device
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.007537721656262875,0,1,33,6.985667045228183,mps
3a9deb4d25a38c34,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.007537721656262875,0,1,33,6.735374918207526,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002290925709530711,0,1,99,8.023957954719663,mps
e33767c9834496e0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002290925709530711,0,1,99,7.767708040773869,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005433338228613138,0,1,48,6.814915919676423,mps
f6b87a51e8ea98c0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005433338228613138,0,1,48,6.698333076201379,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.00312990159727633,0,1,131,10.697499965317547,mps
897c58878438a999,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.00312990159727633,0,1,131,9.56262496765703,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0016761410515755415,0,1,59,6.901875021867454,mps
8835a89897f57b30,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0016761410515755415,0,1,59,6.526333978399634,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004330566618591547,0,1,94,6.80183304939419,mps
1a302ce4d0d9e36e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004330566618591547,0,1,94,6.555125000886619,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002852055476978421,0,1,117,7.19491601921618,mps
5efce1faba5edc73,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002852055476978421,0,1,117,6.893125013448298,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0038869534619152546,0,1,94,6.802457966841757,mps
e3159a4e028f5cba,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0038869534619152546,0,1,94,6.6831669537350535,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004588237497955561,0,1,64,6.936791003681719,mps
f5135ef80588c3ca,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004588237497955561,0,1,64,6.580500048585236,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003167093265801668,0,1,145,8.604499977082014,mps
8e350d7413dd7b31,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003167093265801668,0,1,145,8.609917014837265,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0022048214450478554,0,1,77,6.997458986006677,mps
bd03dbfb63b41365,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0022048214450478554,0,1,77,7.040541968308389,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0033946484327316284,0,1,38,6.890167016535997,mps
edf9791d6626dc00,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0033946484327316284,0,1,38,6.792375002987683,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004014653619378805,0,1,77,6.7957499995827675,mps
9d7afba154ff47c4,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004014653619378805,0,1,77,6.628833012655377,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.00514355069026351,0,1,64,6.703624967485666,mps
9f1b3fe8a85f5808,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.00514355069026351,0,1,64,6.860375055111945,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0027021989226341248,0,1,59,6.69433397706598,mps
256b4dbbd55e5bf8,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0027021989226341248,0,1,59,6.594124948605895,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0034118739422410727,0,1,69,6.780958967283368,mps
106dbd1ee31292bc,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0034118739422410727,0,1,69,6.8507499527186155,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.006447385065257549,0,1,63,6.669041933491826,mps
14bb4c02fee95029,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.006447385065257549,0,1,63,6.831333041191101,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0018929284997284412,0,1,18,6.982457940466702,mps
4a22e3c5d3d48972,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0018929284997284412,0,1,18,6.621500011533499,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0029179854318499565,0,1,134,10.81687503028661,mps
784b8a6204a9e313,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0029179854318499565,0,1,134,10.166417108848691,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004936235025525093,0,1,83,6.9582919823005795,mps
9a63c9a3997e168d,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004936235025525093,0,1,83,7.091042003594339,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003795153694227338,0,1,166,10.144416941329837,mps
10bf7be1b5dc10d7,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003795153694227338,0,1,166,10.121667059138417,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0029257202986627817,0,1,94,7.2734999703243375,mps
a9d69e91f73717f8,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0029257202986627817,0,1,94,7.2859589708969,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0053796847350895405,0,1,129,7.94766703620553,mps
c77c5771e90960a0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0053796847350895405,0,1,129,7.912624976597726,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0031423340551555157,0,1,152,8.85250000283122,mps
0b9e3a169dfeb75e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0031423340551555157,0,1,152,8.81570903584361,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004329760558903217,0,1,129,7.68895901273936,mps
4a6ac5f3992805e2,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004329760558903217,0,1,129,8.382875006645918,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004682354163378477,0,1,99,7.255124975927174,mps
98ae550c227c69a0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004682354163378477,0,1,99,7.637667004019022,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0035585639998316765,0,1,180,10.783583973534405,mps
7737f5333ce9f8e1,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0035585639998316765,0,1,180,11.334416922181845,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002595276106148958,0,1,112,9.66662506107241,mps
5bf9221dc65e9b9a,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002595276106148958,0,1,112,7.794082979671657,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004455999471247196,0,1,73,7.8244589967653155,mps
160db6777a266306,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004455999471247196,0,1,73,7.255167001858354,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004513799678534269,0,1,112,7.381792063824832,mps
1d08374f605a49b4,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004513799678534269,0,1,112,7.35679198987782,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005234408192336559,0,1,99,7.164875045418739,mps
153b57cae66550cb,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005234408192336559,0,1,99,6.935624987818301,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003621004056185484,0,1,94,7.16595898848027,mps
511160901a1a1857,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003621004056185484,0,1,94,6.913124932907522,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0036510033532977104,0,1,104,7.450332981534302,mps
f05d942f012f64e2,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0036510033532977104,0,1,104,7.505167042836547,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005316702648997307,0,1,98,7.442957954481244,mps
94949cc0ae9c6c27,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005316702648997307,0,1,98,7.19754199963063,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002915790071710944,0,1,53,7.368208025582135,mps
da90ea897b3f3ac5,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002915790071710944,0,1,53,7.095291977748275,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0025661601684987545,0,1,113,8.556207991205156,mps
a781f957cb4a2819,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0025661601684987545,0,1,113,8.172665955498815,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003891575615853071,0,1,62,6.9989999756217,mps
a4e54f87372d92ed,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003891575615853071,0,1,62,6.94591598585248,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0034297506790608168,0,1,145,10.43124997522682,mps
8055e48545baac95,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0034297506790608168,0,1,145,9.54770902171731,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0019319407874718308,0,1,73,6.741874967701733,mps
1a54efcc605d1691,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0019319407874718308,0,1,73,6.651833071373403,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0045236218720674515,0,1,108,8.038999978452921,mps
8c8dc5454ef248c5,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0045236218720674515,0,1,108,7.1884579956531525,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0026080331299453974,0,1,131,8.098291931673884,mps
17027f9ad2ae3814,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0026080331299453974,0,1,131,7.927750004455447,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0038338296581059694,0,1,108,7.115792017430067,mps
233169567e5fa101,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0038338296581059694,0,1,108,7.540542050264776,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004710134118795395,0,1,78,6.8673338973894715,mps
7baa7fdadc8716b2,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004710134118795395,0,1,78,7.174417027272284,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003210225375369191,0,1,159,9.418708039447665,mps
76ab2c99f7bb1b4d,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003210225375369191,0,1,159,9.330124943517148,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0023095314390957355,0,1,91,7.0020409766584635,mps
def8c80980b40133,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0023095314390957355,0,1,91,7.0273749297484756,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0034952410496771336,0,1,52,6.8460420006886125,mps
9dacef25aaa5e2c5,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0034952410496771336,0,1,52,6.602374953217804,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003993425518274307,0,1,91,6.577042047865689,mps
ba1eca72d7cc939d,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003993425518274307,0,1,91,6.789749953895807,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004651498980820179,0,1,78,6.669124937616289,mps
b2e1361ffcd487f4,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004651498980820179,0,1,78,6.802416988648474,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0029304425697773695,0,1,73,6.828709039837122,mps
8df7bdec27edfe48,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0029304425697773695,0,1,73,6.8105419632047415,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003438388230279088,0,1,83,6.808375008404255,mps
80eb4d9c478940b6,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003438388230279088,0,1,83,6.883791997097433,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005768674425780773,0,1,77,7.137291016988456,mps
086fb2f91f1df64e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005768674425780773,0,1,77,6.763250101357698,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.001963292248547077,0,1,32,7.204832974821329,mps
16735e7db30648ed,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.001963292248547077,0,1,32,6.8253749050199986,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002519462024793029,0,1,114,7.241416024044156,mps
e64c6b1bedda492e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002519462024793029,0,1,114,6.976540898904204,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005085208918899298,0,1,63,6.890874938108027,mps
d746dbbac4881496,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005085208918899298,0,1,63,6.6784999798983335,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0035137352533638477,0,1,146,8.795249974355102,mps
fbd73ebb47062a39,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0035137352533638477,0,1,146,8.77108401618898,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0021792943589389324,0,1,74,7.15512502938509,mps
8ffa943f69be07a5,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0021792943589389324,0,1,74,6.74045889172703,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.00455876998603344,0,1,109,7.155833998695016,mps
fe9973e850c20958,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.00455876998603344,0,1,109,6.999167031608522,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0031068206299096346,0,1,132,8.151291985996068,mps
4bc3e1afe3212ef0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0031068206299096346,0,1,132,8.055582991801202,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003787087509408593,0,1,109,7.0523329777643085,mps
36a2bd95ef02dea7,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003787087509408593,0,1,109,7.2171250358223915,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004777881782501936,0,1,79,6.869749980978668,mps
fbd2497b9f9af0ed,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004777881782501936,0,1,79,6.891665980219841,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003439543303102255,0,1,160,9.439875022508204,mps
b2df617d147729c6,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003439543303102255,0,1,160,9.231916046701372,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0028043463826179504,0,1,92,7.39041599445045,mps
6ec2b5e32fa0ead5,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0028043463826179504,0,1,92,7.118375040590763,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003990354016423225,0,1,53,7.014208007603884,mps
9a04123a979194e8,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003990354016423225,0,1,53,7.099666050635278,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.00427189189940691,0,1,92,7.278874982148409,mps
ed20e9717da9c10e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.00427189189940691,0,1,92,7.238249992951751,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0050438083708286285,0,1,79,7.565625011920929,mps
6eb6c9a46af4c7d1,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0050438083708286285,0,1,79,8.0569579731673,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.00299852411262691,0,1,74,7.1450830437242985,mps
5c983bf3abc3bc27,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.00299852411262691,0,1,74,7.065334008075297,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003359155496582389,0,1,84,7.299458025954664,mps
66768f4c0cc9fca2,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003359155496582389,0,1,84,7.016166928224266,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005470351316034794,0,1,78,7.282415986992419,mps
e28d61f77a53a306,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005470351316034794,0,1,78,7.232874981127679,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0027905525639653206,0,1,33,7.359958020970225,mps
39757f862811447e,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0027905525639653206,0,1,33,7.677459041588008,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0028124498203396797,0,1,104,9.54245903994888,mps
127bf7418acf9a84,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0028124498203396797,0,1,104,9.845167049206793,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.007202938199043274,0,1,53,7.3852080386132,mps
bcbb567d8401cf37,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.007202938199043274,0,1,53,7.140291971154511,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003545795800164342,0,1,136,11.982874944806099,mps
a1198b86956d5aa9,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003545795800164342,0,1,136,10.502416989766061,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0021615359000861645,0,1,64,6.976625067181885,mps
7f124bb939f96eaa,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0021615359000861645,0,1,64,6.850000005215406,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005587487015873194,0,1,99,7.192083052359521,mps
0db4082db7adaf61,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005587487015873194,0,1,99,6.916875019669533,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003323509357869625,0,1,122,7.9156249994412065,mps
e8462acd158cf986,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003323509357869625,0,1,122,7.5301670003682375,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004465716890990734,0,1,99,6.900958949699998,mps
b71731fde94e59c3,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004465716890990734,0,1,99,6.82912499178201,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0069592236541211605,0,1,69,6.890707998536527,mps
8bf8ecff3220c185,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0069592236541211605,0,1,69,6.641666986979544,mps
6554a23df5d5ee0d,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003674472449347377,0,1,150,8.93549993634224,mps
6554a23df5d5ee0d,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003674472449347377,0,1,150,8.719666977412999,mps
0e8fa51355e21e76,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0026879895012825727,0,1,82,7.104167016223073,mps
0e8fa51355e21e76,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0026879895012825727,0,1,82,6.9868749706074595,mps
413336fa9c5417b3,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004914402961730957,0,1,43,6.950500071980059,mps
413336fa9c5417b3,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004914402961730957,0,1,43,6.843000068329275,mps
47f4093a6a3b5d7a,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005113615188747644,0,1,82,6.926332949660718,mps
47f4093a6a3b5d7a,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005113615188747644,0,1,82,6.693499977700412,mps
f59858144ce14909,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.006768353283405304,0,1,69,6.706208921968937,mps
f59858144ce14909,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.006768353283405304,0,1,69,6.768165971152484,mps
3b009dbbea276c7c,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.003361600684002042,0,1,64,6.717333919368684,mps
3b009dbbea276c7c,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.003361600684002042,0,1,64,6.7529999651014805,mps
1740e523e948636c,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.004041849635541439,0,1,74,6.9049999583512545,mps
1740e523e948636c,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.004041849635541439,0,1,74,6.830666097812355,mps
5902441707555bdb,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.008033602498471737,0,1,68,6.8885000655427575,mps
5902441707555bdb,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.008033602498471737,0,1,68,6.9358330219984055,mps
f05e71cdd653e061,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0023326268419623375,0,1,23,6.845209049060941,mps
f05e71cdd653e061,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0023326268419623375,0,1,23,6.833499995991588,mps
4359f40445359ca0,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.002530184341594577,0,1,107,8.471624925732613,mps
4359f40445359ca0,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.002530184341594577,0,1,107,8.154709008522332,mps
9d620785700384fc,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.005000329576432705,0,1,56,7.278457982465625,mps
9d620785700384fc,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.005000329576432705,0,1,56,6.920792046003044,mps
3cb659c5fd529215,meta-llama/Llama-Prompt-Guard-2-22M,truncate,0.0033134601544588804,0,1,139,10.292124934494495,mps
3cb659c5fd529215,meta-llama/Llama-Prompt-Guard-2-22M,chunk,0.0033134601544588804,0,1,139,9.991583996452391,mps
